CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,COMPONENTE,H15,REGION,MAS_500,AGLOMERADO,PONDERA,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH15_COD,CH16,CH16_COD,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,IMPUTA,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,PP03C,PP03D,PP3E_TOT,PP3F_TOT,PP03G,PP03H,PP03I,PP03J,INTENSI,PP04A,PP04B_COD,PP04B1,PP04B2,PP04B3_MES,PP04B3_ANO,PP04B3_DIA,PP04C,PP04C99,PP04D_COD,PP04G,PP05B2_MES,PP05B2_ANO,PP05B2_DIA,PP05C_1,PP05C_2,PP05C_3,PP05E,PP05F,PP05H,PP06A,PP06C,PP06D,PP06E,PP06H,PP07A,PP07C,PP07D,PP07E,PP07F1,PP07F2,PP07F3,PP07F4,PP07F5,PP07G1,PP07G2,PP07G3,PP07G4,PP07G_59,PP07H,PP07I,PP07J,PP07K,PP08D1,PP08D4,PP08F1,PP08F2,PP08J1,PP08J2,PP08J3,PP09A,PP09A_ESP,PP09B,PP09C,PP09C_ESP,PP10A,PP10C,PP10D,PP10E,PP11A,PP11B_COD,PP11B1,PP11B2_MES,PP11B2_ANO,PP11B2_DIA,PP11C,PP11C99,PP11D_COD,PP11G_ANO,PP11G_MES,PP11G_DIA,PP11L,PP11L1,PP11M,PP11N,PP11O,PP11P,PP11Q,PP11R,PP11S,PP11T,P21,DECOCUR,IDECOCUR,RDECOCUR,GDECOCUR,PDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,IDECINDR,RDECINDR,GDECINDR,PDECINDR,ADECINDR,PONDII,V3_M,V4_M,V8_M,V9_M,V10_M,V12_M,V18_M,V19_AM,T_VI,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,V2_02_M,V2_03_M,V5_03_M,V11_02_M,PP07B1_01,EMPLEO,SECTOR,PP02A,PP02B,PP02D,PP02F,PP02G,PP03K,PP04A1,PP05B3,PP05I,PP05J,PP05K,PP06E1,PP06K,PP06K_SEM,PP06K_MES,PP06L,PP07F1_1,PP07F1_2,PP07F1_3,PP07I2,PP07I3,PP07I4,PP07L,PP07M,PP08G,PP08G_DSEM,PP08G_DMES,PP08H,PP10B1,PP10B2,PP10B3,PP10B4,PP10B5,PP10B6,PP10B7,PP10B8,PP10B9,PP10B10,PP11L2,V2_01_M,V5_01_M,V5_02_M,V11_01_M,V21_01_M,V21_02_M,V21_03_M,V22_01_M,V22_02_M,V22_03_M,P_DECCF,P_RDECCF,P_GDECCF,P_PDECCF,P_IDECCF,P_ADECCF,PESO,EDAD_SQ,P21_IMPUTADO
TQRMNOQWWHMLMQCDEIIAD00874049,2024,4,1,1,1,1,S,32,139,1,1,1,65,2,1,1,2,0,7,1,,1,,1,,6,1,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,999.0,999.0,2.0,0.0,2.0,2.0,3.0,2.0,4903.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,34333.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,-9.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,9.0,0.0,99.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,4225,13697015.619020324
TQRMNOQWWHMLMQCDEIIAD00874049,2024,4,1,2,1,1,S,32,139,2,2,1,49,2,1,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,65.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,9999.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,10313.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,99.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,2401,1928503.6752108105
TQRMNOQWWHMLMQCDEIIAD00874049,2024,4,1,3,1,1,S,32,139,3,1,1,20,5,1,1,1,1,7,2,2.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,9999.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,99999.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,-9.0,-9.0,0.0,0.0,0.0,9.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,400,797047.4483053802
TQRMNOPRRHJNNUCDEIIAD00874292,2024,4,1,1,1,1,S,32,3757,1,2,28716,46,3,1,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,6500.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,81333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,2116,1377008.9505568664
TQRMNOQVVHKLMUCDEIIAD00867667,2024,4,1,3,1,1,S,32,3117,3,2,1,21,5,1,1,1,2,7,2,2.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,10.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8501.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,41332.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,9.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,99.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,441,198614.88264711533
TQRMNOQXRHKKNMCDEIIAD00867669,2024,4,1,3,1,1,S,32,1264,3,2,1,19,5,1,1,1,1,7,2,1.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,6800.0,2.0,0.0,0.0,0.0,0.0,99.0,1.0,52313.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,3.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,361,81294.89648116307
TQRMNORPQHKOLUCDEGJBF00866957,2024,4,1,5,1,43,S,13,530,3,2,34201,31,5,1,1,2,0,6,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,56.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,5000.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,30333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,961,1120096.909934323
TQRMNOSSVHKOLUCDEGJBF00866958,2024,4,1,1,1,43,S,13,487,1,2,27876,48,5,1,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,45.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8600.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,10333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,9.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,2304,1165342.3130789043
TQRMNOVSSHLNKSCDEIIAD00854805,2024,4,1,1,1,1,S,32,3970,1,1,21222,66,3,1,1,2,0,7,2,3.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8600.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,20332.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,9.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-9.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,-9.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,4356,1095891.206993046
TQRMNOTPWHLOOOCDEIIAD00874140,2024,4,1,2,1,1,S,32,2596,2,1,27775,48,1,12,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,24.0,18.0,2.0,0.0,2.0,2.0,2.0,2.0,9100.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,10333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,-9.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,12.0,6.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,2304,997952.1226374026
TQRMNOQYVHJLONCDEIIAD00874302,2024,4,1,2,1,1,S,32,1707,2,1,23309,61,2,1,1,2,0,7,2,4.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,50.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,2701.0,2.0,0.0,0.0,0.0,0.0,99.0,3.0,20333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,10.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,3721,1395226.8224836204
TQRMNOSQXHKKLMCDEIIAD00866931,2024,4,1,1,1,1,S,32,3739,1,2,33367,33,1,1,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,40.0,5.0,2.0,0.0,2.0,2.0,2.0,3.0,9409.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,10333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,-9.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1089,1115320.0162991404
TQRMNOPVUHMLLRCDEIIAD00866944,2024,4,1,2,1,1,S,32,2105,2,1,33469,33,1,1,1,2,0,7,1,,5,226.0,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,81331.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1089,1528424.7521519535
TQRMNOPTTHJLLTCDEIIAD00874036,2024,4,1,1,1,1,S,32,1494,1,1,26247,53,1,1,1,2,0,4,1,,4,208.0,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,60.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,9999.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,34323.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,12.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,2809,1293141.0510059935
TQRMNOSPVHJMLTCDEGJBF00874208,2024,4,1,1,1,43,S,13,695,1,2,33954,31,5,1,1,2,0,6,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,25.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,6400.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,20333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0,150000.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,961,644945.7884515375
TQRMNORVUHJLMTCDEIIAD00874347,2024,4,1,2,1,1,S,32,1521,2,2,33553,33,1,2,1,2,0,7,2,2.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,8600.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,10333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,9.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0,0.0,,0,1521,0.0,0.0,0,,0,0.0,,0,1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1000000.0,6,,5,6.0,,4,500000.0,7,,6,7.0,,4,2741,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8.0,7.0,7.0,,,4.0,1521,1089,308063.8421748346
TQRMNOPUVHMONOCDEIIAD00812139,2024,4,1,1,1,1,S,32,4571,1,1,27075,50,2,1,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,6500.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,30333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,2500,1772872.819733636
TQRMNOPXWHLMNRCDEIIAD00854871,2024,4,1,1,1,1,S,32,2348,1,2,1,50,1,1,1,2,0,6,1,,2,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,38.0,17.0,2.0,0.0,2.0,2.0,3.0,2.0,1400.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,80332.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,-9.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,2500,1064828.5280324167
